,sequential_agent_class,tom_agent_class,round_index,sequential_agent_move,tom_agent_move,sequential_agent_reward,tom_agent_reward,timestamp,Unnamed: 0,win,loss,win_percentage,tie,loss_percentage,tie_percentage
254,W_stay_L_up_T_down,gpt4o,254,paper,rock,3,-1,2024-08-21_14-26-31,,,,,,,
255,W_stay_L_up_T_down,gpt4o,255,paper,scissors,-1,3,2024-08-21_14-26-31,,,,,,,
256,W_stay_L_up_T_down,gpt4o,256,rock,scissors,3,-1,2024-08-21_14-26-31,,,,,,,
257,W_stay_L_up_T_down,gpt4o,257,rock,paper,-1,3,2024-08-21_14-26-31,,,,,,,
258,W_stay_L_up_T_down,gpt4o,258,paper,paper,0,0,2024-08-21_14-26-31,,,,,,,
259,W_stay_L_up_T_down,gpt4o,259,rock,scissors,3,-1,2024-08-21_14-26-31,,,,,,,
260,W_stay_L_up_T_down,gpt4o,260,rock,scissors,3,-1,2024-08-21_14-26-31,,,,,,,
261,W_stay_L_up_T_down,gpt4o,261,rock,paper,-1,3,2024-08-21_14-26-31,,,,,,,
262,W_stay_L_up_T_down,gpt4o,262,paper,rock,3,-1,2024-08-21_14-26-31,,,,,,,
263,W_stay_L_up_T_down,gpt4o,263,paper,scissors,-1,3,2024-08-21_14-26-31,,,,,,,
264,W_stay_L_up_T_down,gpt4o,264,scissors,paper,3,-1,2024-08-21_14-26-31,,,,,,,
265,W_stay_L_up_T_down,gpt4o,265,scissors,rock,-1,3,2024-08-21_14-26-31,,,,,,,
266,W_stay_L_up_T_down,gpt4o,266,rock,rock,0,0,2024-08-21_14-26-31,,,,,,,
267,W_stay_L_up_T_down,gpt4o,267,scissors,scissors,0,0,2024-08-21_14-26-31,,,,,,,
268,W_stay_L_up_T_down,gpt4o,268,paper,rock,3,-1,2024-08-21_14-26-31,,,,,,,
269,W_stay_L_up_T_down,gpt4o,269,paper,scissors,-1,3,2024-08-21_14-26-31,,,,,,,
270,W_stay_L_up_T_down,gpt4o,270,scissors,scissors,0,0,2024-08-21_14-26-31,,,,,,,
271,W_stay_L_up_T_down,gpt4o,271,paper,rock,3,-1,2024-08-21_14-26-31,,,,,,,
272,W_stay_L_up_T_down,gpt4o,272,paper,scissors,-1,3,2024-08-21_14-26-31,,,,,,,
273,W_stay_L_up_T_down,gpt4o,273,rock,scissors,3,-1,2024-08-21_14-26-31,,,,,,,
274,W_stay_L_up_T_down,gpt4o,274,scissors,scissors,0,0,2024-08-21_14-26-31,,,,,,,
275,W_stay_L_up_T_down,gpt4o,275,paper,scissors,-1,3,2024-08-21_14-26-31,,,,,,,
276,W_stay_L_up_T_down,gpt4o,276,scissors,scissors,0,0,2024-08-21_14-26-31,,,,,,,
277,W_stay_L_up_T_down,gpt4o,277,paper,scissors,-1,3,2024-08-21_14-26-31,,,,,,,
278,W_stay_L_up_T_down,gpt4o,278,scissors,rock,-1,3,2024-08-21_14-26-31,,,,,,,
279,W_stay_L_up_T_down,gpt4o,279,rock,scissors,3,-1,2024-08-21_14-26-31,,,,,,,
280,W_stay_L_up_T_down,gpt4o,280,paper,scissors,-1,3,2024-08-21_14-26-31,,,,,,,
281,W_stay_L_up_T_down,gpt4o,281,scissors,rock,-1,3,2024-08-21_14-26-31,,,,,,,
282,W_stay_L_up_T_down,gpt4o,282,rock,rock,0,0,2024-08-21_14-26-31,,,,,,,
283,W_stay_L_up_T_down,gpt4o,283,rock,rock,0,0,2024-08-21_14-26-31,,,,,,,
284,W_stay_L_up_T_down,gpt4o,284,scissors,scissors,0,0,2024-08-21_14-26-31,,,,,,,
285,W_stay_L_up_T_down,gpt4o,285,paper,rock,3,-1,2024-08-21_14-26-31,,,,,,,
286,W_stay_L_up_T_down,gpt4o,286,paper,scissors,-1,3,2024-08-21_14-26-31,,,,,,,
287,W_stay_L_up_T_down,gpt4o,287,scissors,scissors,0,0,2024-08-21_14-26-31,,,,,,,
288,W_stay_L_up_T_down,gpt4o,288,paper,scissors,-1,3,2024-08-21_14-26-31,,,,,,,
289,W_stay_L_up_T_down,gpt4o,289,paper,paper,0,0,2024-08-21_14-26-31,,,,,,,
290,W_stay_L_up_T_down,gpt4o,290,rock,rock,0,0,2024-08-21_14-26-31,,,,,,,
291,W_stay_L_up_T_down,gpt4o,291,scissors,paper,3,-1,2024-08-21_14-26-31,,,,,,,
292,W_stay_L_up_T_down,gpt4o,292,scissors,rock,-1,3,2024-08-21_14-26-31,,,,,,,
293,W_stay_L_up_T_down,gpt4o,293,rock,scissors,3,-1,2024-08-21_14-26-31,,,,,,,
294,W_stay_L_up_T_down,gpt4o,294,rock,paper,-1,3,2024-08-21_14-26-31,,,,,,,
295,W_stay_L_up_T_down,gpt4o,295,paper,rock,3,-1,2024-08-21_14-26-31,,,,,,,
296,W_stay_L_up_T_down,gpt4o,296,paper,scissors,-1,3,2024-08-21_14-26-31,,,,,,,
297,W_stay_L_up_T_down,gpt4o,297,scissors,scissors,0,0,2024-08-21_14-26-31,,,,,,,
298,W_stay_L_up_T_down,gpt4o,298,paper,paper,0,0,2024-08-21_14-26-31,,,,,,,
299,W_stay_L_up_T_down,gpt4o,299,rock,scissors,3,-1,2024-08-21_14-26-31,,,,,,,
300,self_transition_up,gpt4o,0,paper,rock,3,-1,2024-08-21_15-13-00,,,,,,,
301,self_transition_up,gpt4o,1,scissors,scissors,0,0,2024-08-21_15-13-00,,,,,,,
302,self_transition_up,gpt4o,2,paper,paper,0,0,2024-08-21_15-13-00,,,,,,,
303,self_transition_up,gpt4o,3,rock,scissors,3,-1,2024-08-21_15-13-00,,,,,,,
304,self_transition_up,gpt4o,4,paper,scissors,-1,3,2024-08-21_15-13-00,,,,,,,
305,self_transition_up,gpt4o,5,scissors,paper,3,-1,2024-08-21_15-13-00,,,,,,,
306,self_transition_up,gpt4o,6,rock,scissors,3,-1,2024-08-21_15-13-00,,,,,,,
307,self_transition_up,gpt4o,7,paper,scissors,-1,3,2024-08-21_15-13-00,,,,,,,
308,self_transition_up,gpt4o,8,scissors,rock,-1,3,2024-08-21_15-13-00,,,,,,,
309,self_transition_up,gpt4o,9,rock,scissors,3,-1,2024-08-21_15-13-00,,,,,,,
310,self_transition_up,gpt4o,10,paper,scissors,-1,3,2024-08-21_15-13-00,,,,,,,
311,self_transition_up,gpt4o,11,rock,scissors,3,-1,2024-08-21_15-13-00,,,,,,,
312,self_transition_up,gpt4o,12,paper,paper,0,0,2024-08-21_15-13-00,,,,,,,
313,self_transition_up,gpt4o,13,scissors,rock,-1,3,2024-08-21_15-13-00,,,,,,,
314,self_transition_up,gpt4o,14,scissors,paper,3,-1,2024-08-21_15-13-00,,,,,,,
315,self_transition_up,gpt4o,15,rock,scissors,3,-1,2024-08-21_15-13-00,,,,,,,
316,self_transition_up,gpt4o,16,paper,scissors,-1,3,2024-08-21_15-13-00,,,,,,,
317,self_transition_up,gpt4o,17,scissors,scissors,0,0,2024-08-21_15-13-00,,,,,,,
318,self_transition_up,gpt4o,18,rock,scissors,3,-1,2024-08-21_15-13-00,,,,,,,
319,self_transition_up,gpt4o,19,paper,paper,0,0,2024-08-21_15-13-00,,,,,,,
320,self_transition_up,gpt4o,20,scissors,rock,-1,3,2024-08-21_15-13-00,,,,,,,
321,self_transition_up,gpt4o,21,rock,paper,-1,3,2024-08-21_15-13-00,,,,,,,
322,self_transition_up,gpt4o,22,paper,scissors,-1,3,2024-08-21_15-13-00,,,,,,,
323,self_transition_up,gpt4o,23,scissors,rock,-1,3,2024-08-21_15-13-00,,,,,,,
324,self_transition_up,gpt4o,24,rock,paper,-1,3,2024-08-21_15-13-00,,,,,,,
325,self_transition_up,gpt4o,25,paper,scissors,-1,3,2024-08-21_15-13-00,,,,,,,
326,self_transition_up,gpt4o,26,scissors,rock,-1,3,2024-08-21_15-13-00,,,,,,,
327,self_transition_up,gpt4o,27,rock,scissors,3,-1,2024-08-21_15-13-00,,,,,,,
328,self_transition_up,gpt4o,28,paper,rock,3,-1,2024-08-21_15-13-00,,,,,,,
329,self_transition_up,gpt4o,29,scissors,paper,3,-1,2024-08-21_15-13-00,,,,,,,
330,self_transition_up,gpt4o,30,rock,paper,-1,3,2024-08-21_15-13-00,,,,,,,
331,self_transition_up,gpt4o,31,rock,scissors,3,-1,2024-08-21_15-13-00,,,,,,,
332,self_transition_up,gpt4o,32,paper,paper,0,0,2024-08-21_15-13-00,,,,,,,
333,self_transition_up,gpt4o,33,scissors,paper,3,-1,2024-08-21_15-13-00,,,,,,,
334,self_transition_up,gpt4o,34,rock,paper,-1,3,2024-08-21_15-13-00,,,,,,,
335,self_transition_up,gpt4o,35,paper,scissors,-1,3,2024-08-21_15-13-00,,,,,,,
336,self_transition_up,gpt4o,36,scissors,rock,-1,3,2024-08-21_15-13-00,,,,,,,
337,self_transition_up,gpt4o,37,rock,paper,-1,3,2024-08-21_15-13-00,,,,,,,
338,self_transition_up,gpt4o,38,paper,rock,3,-1,2024-08-21_15-13-00,,,,,,,
339,self_transition_up,gpt4o,39,scissors,rock,-1,3,2024-08-21_15-13-00,,,,,,,
340,self_transition_up,gpt4o,40,rock,paper,-1,3,2024-08-21_15-13-00,,,,,,,
341,self_transition_up,gpt4o,41,paper,scissors,-1,3,2024-08-21_15-13-00,,,,,,,
342,self_transition_up,gpt4o,42,scissors,rock,-1,3,2024-08-21_15-13-00,,,,,,,
343,self_transition_up,gpt4o,43,rock,paper,-1,3,2024-08-21_15-13-00,,,,,,,
344,self_transition_up,gpt4o,44,paper,scissors,-1,3,2024-08-21_15-13-00,,,,,,,
345,self_transition_up,gpt4o,45,scissors,rock,-1,3,2024-08-21_15-13-00,,,,,,,
346,self_transition_up,gpt4o,46,rock,paper,-1,3,2024-08-21_15-13-00,,,,,,,
347,self_transition_up,gpt4o,47,paper,scissors,-1,3,2024-08-21_15-13-00,,,,,,,
348,self_transition_up,gpt4o,48,scissors,rock,-1,3,2024-08-21_15-13-00,,,,,,,
349,self_transition_up,gpt4o,49,rock,paper,-1,3,2024-08-21_15-13-00,,,,,,,
350,self_transition_up,gpt4o,50,paper,scissors,-1,3,2024-08-21_15-13-00,,,,,,,
351,self_transition_up,gpt4o,51,scissors,rock,-1,3,2024-08-21_15-13-00,,,,,,,
352,self_transition_up,gpt4o,52,rock,paper,-1,3,2024-08-21_15-13-00,,,,,,,
353,self_transition_up,gpt4o,53,paper,scissors,-1,3,2024-08-21_15-13-00,,,,,,,
354,self_transition_up,gpt4o,54,scissors,rock,-1,3,2024-08-21_15-13-00,,,,,,,
355,self_transition_up,gpt4o,55,rock,paper,-1,3,2024-08-21_15-13-00,,,,,,,
356,self_transition_up,gpt4o,56,rock,scissors,3,-1,2024-08-21_15-13-00,,,,,,,
357,self_transition_up,gpt4o,57,paper,paper,0,0,2024-08-21_15-13-00,,,,,,,
358,self_transition_up,gpt4o,58,scissors,rock,-1,3,2024-08-21_15-13-00,,,,,,,
359,self_transition_up,gpt4o,59,rock,paper,-1,3,2024-08-21_15-13-00,,,,,,,
360,self_transition_up,gpt4o,60,paper,scissors,-1,3,2024-08-21_15-13-00,,,,,,,
361,self_transition_up,gpt4o,61,scissors,rock,-1,3,2024-08-21_15-13-00,,,,,,,
362,self_transition_up,gpt4o,62,rock,paper,-1,3,2024-08-21_15-13-00,,,,,,,
363,self_transition_up,gpt4o,63,paper,scissors,-1,3,2024-08-21_15-13-00,,,,,,,
364,self_transition_up,gpt4o,64,scissors,rock,-1,3,2024-08-21_15-13-00,,,,,,,
365,self_transition_up,gpt4o,65,rock,paper,-1,3,2024-08-21_15-13-00,,,,,,,
366,self_transition_up,gpt4o,66,paper,rock,3,-1,2024-08-21_15-13-00,,,,,,,
367,self_transition_up,gpt4o,67,scissors,paper,3,-1,2024-08-21_15-13-00,,,,,,,
368,self_transition_up,gpt4o,68,rock,paper,-1,3,2024-08-21_15-13-00,,,,,,,
369,self_transition_up,gpt4o,69,paper,scissors,-1,3,2024-08-21_15-13-00,,,,,,,
370,self_transition_up,gpt4o,70,scissors,rock,-1,3,2024-08-21_15-13-00,,,,,,,
371,self_transition_up,gpt4o,71,rock,paper,-1,3,2024-08-21_15-13-00,,,,,,,
372,self_transition_up,gpt4o,72,paper,scissors,-1,3,2024-08-21_15-13-00,,,,,,,
373,self_transition_up,gpt4o,73,scissors,rock,-1,3,2024-08-21_15-13-00,,,,,,,
374,self_transition_up,gpt4o,74,scissors,paper,3,-1,2024-08-21_15-13-00,,,,,,,
375,self_transition_up,gpt4o,75,rock,paper,-1,3,2024-08-21_15-13-00,,,,,,,
376,self_transition_up,gpt4o,76,paper,scissors,-1,3,2024-08-21_15-13-00,,,,,,,
377,self_transition_up,gpt4o,77,scissors,scissors,0,0,2024-08-21_15-13-00,,,,,,,
378,self_transition_up,gpt4o,78,rock,paper,-1,3,2024-08-21_15-13-00,,,,,,,
379,self_transition_up,gpt4o,79,paper,scissors,-1,3,2024-08-21_15-13-00,,,,,,,
380,self_transition_up,gpt4o,80,scissors,rock,-1,3,2024-08-21_15-13-00,,,,,,,
381,self_transition_up,gpt4o,81,rock,paper,-1,3,2024-08-21_15-13-00,,,,,,,
382,self_transition_up,gpt4o,82,paper,scissors,-1,3,2024-08-21_15-13-00,,,,,,,
383,self_transition_up,gpt4o,83,scissors,rock,-1,3,2024-08-21_15-13-00,,,,,,,
384,self_transition_up,gpt4o,84,rock,paper,-1,3,2024-08-21_15-13-00,,,,,,,
385,self_transition_up,gpt4o,85,paper,scissors,-1,3,2024-08-21_15-13-00,,,,,,,
386,self_transition_up,gpt4o,86,scissors,rock,-1,3,2024-08-21_15-13-00,,,,,,,
387,self_transition_up,gpt4o,87,rock,paper,-1,3,2024-08-21_15-13-00,,,,,,,
388,self_transition_up,gpt4o,88,paper,scissors,-1,3,2024-08-21_15-13-00,,,,,,,
389,self_transition_up,gpt4o,89,scissors,paper,3,-1,2024-08-21_15-13-00,,,,,,,
390,self_transition_up,gpt4o,90,scissors,paper,3,-1,2024-08-21_15-13-00,,,,,,,
391,self_transition_up,gpt4o,91,rock,rock,0,0,2024-08-21_15-13-00,,,,,,,
392,self_transition_up,gpt4o,92,paper,scissors,-1,3,2024-08-21_15-13-00,,,,,,,
393,self_transition_up,gpt4o,93,scissors,paper,3,-1,2024-08-21_15-13-00,,,,,,,
394,self_transition_up,gpt4o,94,rock,paper,-1,3,2024-08-21_15-13-00,,,,,,,
395,self_transition_up,gpt4o,95,paper,scissors,-1,3,2024-08-21_15-13-00,,,,,,,
396,self_transition_up,gpt4o,96,scissors,rock,-1,3,2024-08-21_15-13-00,,,,,,,
397,self_transition_up,gpt4o,97,scissors,paper,3,-1,2024-08-21_15-13-00,,,,,,,
398,self_transition_up,gpt4o,98,rock,paper,-1,3,2024-08-21_15-13-00,,,,,,,
399,self_transition_up,gpt4o,99,paper,scissors,-1,3,2024-08-21_15-13-00,,,,,,,
400,self_transition_up,gpt4o,100,scissors,rock,-1,3,2024-08-21_15-13-00,,,,,,,
401,self_transition_up,gpt4o,101,rock,paper,-1,3,2024-08-21_15-13-00,,,,,,,
402,self_transition_up,gpt4o,102,paper,scissors,-1,3,2024-08-21_15-13-00,,,,,,,
403,self_transition_up,gpt4o,103,scissors,rock,-1,3,2024-08-21_15-13-00,,,,,,,
404,self_transition_up,gpt4o,104,rock,paper,-1,3,2024-08-21_15-13-00,,,,,,,
405,self_transition_up,gpt4o,105,paper,scissors,-1,3,2024-08-21_15-13-00,,,,,,,
406,self_transition_up,gpt4o,106,scissors,rock,-1,3,2024-08-21_15-13-00,,,,,,,
407,self_transition_up,gpt4o,107,rock,paper,-1,3,2024-08-21_15-13-00,,,,,,,
408,self_transition_up,gpt4o,108,paper,rock,3,-1,2024-08-21_15-13-00,,,,,,,
409,self_transition_up,gpt4o,109,scissors,rock,-1,3,2024-08-21_15-13-00,,,,,,,
410,self_transition_up,gpt4o,110,rock,paper,-1,3,2024-08-21_15-13-00,,,,,,,
411,self_transition_up,gpt4o,111,paper,rock,3,-1,2024-08-21_15-13-00,,,,,,,
412,self_transition_up,gpt4o,112,paper,rock,3,-1,2024-08-21_15-13-00,,,,,,,
413,self_transition_up,gpt4o,113,scissors,rock,-1,3,2024-08-21_15-13-00,,,,,,,
414,self_transition_up,gpt4o,114,rock,paper,-1,3,2024-08-21_15-13-00,,,,,,,
415,self_transition_up,gpt4o,115,paper,paper,0,0,2024-08-21_15-13-00,,,,,,,
416,self_transition_up,gpt4o,116,scissors,rock,-1,3,2024-08-21_15-13-00,,,,,,,
417,self_transition_up,gpt4o,117,rock,paper,-1,3,2024-08-21_15-13-00,,,,,,,
418,self_transition_up,gpt4o,118,paper,scissors,-1,3,2024-08-21_15-13-00,,,,,,,
419,self_transition_up,gpt4o,119,scissors,paper,3,-1,2024-08-21_15-13-00,,,,,,,
420,self_transition_up,gpt4o,120,rock,paper,-1,3,2024-08-21_15-13-00,,,,,,,
421,self_transition_up,gpt4o,121,paper,scissors,-1,3,2024-08-21_15-13-00,,,,,,,
422,self_transition_up,gpt4o,122,scissors,paper,3,-1,2024-08-21_15-13-00,,,,,,,
423,self_transition_up,gpt4o,123,paper,paper,0,0,2024-08-21_15-13-00,,,,,,,
424,self_transition_up,gpt4o,124,scissors,rock,-1,3,2024-08-21_15-13-00,,,,,,,
425,self_transition_up,gpt4o,125,rock,paper,-1,3,2024-08-21_15-13-00,,,,,,,
426,self_transition_up,gpt4o,126,paper,scissors,-1,3,2024-08-21_15-13-00,,,,,,,
427,self_transition_up,gpt4o,127,scissors,paper,3,-1,2024-08-21_15-13-00,,,,,,,
428,self_transition_up,gpt4o,128,rock,rock,0,0,2024-08-21_15-13-00,,,,,,,
429,self_transition_up,gpt4o,129,rock,scissors,3,-1,2024-08-21_15-13-00,,,,,,,
430,self_transition_up,gpt4o,130,paper,scissors,-1,3,2024-08-21_15-13-00,,,,,,,
431,self_transition_up,gpt4o,131,scissors,paper,3,-1,2024-08-21_15-13-00,,,,,,,
432,self_transition_up,gpt4o,132,rock,paper,-1,3,2024-08-21_15-13-00,,,,,,,
433,self_transition_up,gpt4o,133,paper,rock,3,-1,2024-08-21_15-13-00,,,,,,,
434,self_transition_up,gpt4o,134,scissors,rock,-1,3,2024-08-21_15-13-00,,,,,,,
435,self_transition_up,gpt4o,135,rock,scissors,3,-1,2024-08-21_15-13-00,,,,,,,
436,self_transition_up,gpt4o,136,paper,scissors,-1,3,2024-08-21_15-13-00,,,,,,,
437,self_transition_up,gpt4o,137,scissors,paper,3,-1,2024-08-21_15-13-00,,,,,,,
438,self_transition_up,gpt4o,138,paper,paper,0,0,2024-08-21_15-13-00,,,,,,,
439,self_transition_up,gpt4o,139,rock,rock,0,0,2024-08-21_15-13-00,,,,,,,
440,self_transition_up,gpt4o,140,paper,scissors,-1,3,2024-08-21_15-13-00,,,,,,,
441,self_transition_up,gpt4o,141,rock,rock,0,0,2024-08-21_15-13-00,,,,,,,
442,self_transition_up,gpt4o,142,paper,scissors,-1,3,2024-08-21_15-13-00,,,,,,,
443,self_transition_up,gpt4o,143,scissors,rock,-1,3,2024-08-21_15-13-00,,,,,,,
444,self_transition_up,gpt4o,144,rock,paper,-1,3,2024-08-21_15-13-00,,,,,,,
445,self_transition_up,gpt4o,145,paper,scissors,-1,3,2024-08-21_15-13-00,,,,,,,
446,self_transition_up,gpt4o,146,scissors,rock,-1,3,2024-08-21_15-13-00,,,,,,,
447,self_transition_up,gpt4o,147,rock,paper,-1,3,2024-08-21_15-13-00,,,,,,,
448,self_transition_up,gpt4o,148,paper,rock,3,-1,2024-08-21_15-13-00,,,,,,,
449,self_transition_up,gpt4o,149,scissors,scissors,0,0,2024-08-21_15-13-00,,,,,,,
450,self_transition_up,gpt4o,150,rock,paper,-1,3,2024-08-21_15-13-00,,,,,,,
451,self_transition_up,gpt4o,151,paper,rock,3,-1,2024-08-21_15-13-00,,,,,,,
452,self_transition_up,gpt4o,152,rock,rock,0,0,2024-08-21_15-13-00,,,,,,,
453,self_transition_up,gpt4o,153,paper,scissors,-1,3,2024-08-21_15-13-00,,,,,,,
454,self_transition_up,gpt4o,154,scissors,paper,3,-1,2024-08-21_15-13-00,,,,,,,
455,self_transition_up,gpt4o,155,rock,paper,-1,3,2024-08-21_15-13-00,,,,,,,
456,self_transition_up,gpt4o,156,paper,rock,3,-1,2024-08-21_15-13-00,,,,,,,
457,self_transition_up,gpt4o,157,scissors,rock,-1,3,2024-08-21_15-13-00,,,,,,,
458,self_transition_up,gpt4o,158,rock,paper,-1,3,2024-08-21_15-13-00,,,,,,,
459,self_transition_up,gpt4o,159,paper,scissors,-1,3,2024-08-21_15-13-00,,,,,,,
460,self_transition_up,gpt4o,160,scissors,scissors,0,0,2024-08-21_15-13-00,,,,,,,
461,self_transition_up,gpt4o,161,rock,paper,-1,3,2024-08-21_15-13-00,,,,,,,
462,self_transition_up,gpt4o,162,paper,scissors,-1,3,2024-08-21_15-13-00,,,,,,,
463,self_transition_up,gpt4o,163,scissors,rock,-1,3,2024-08-21_15-13-00,,,,,,,
464,self_transition_up,gpt4o,164,rock,scissors,3,-1,2024-08-21_15-13-00,,,,,,,
465,self_transition_up,gpt4o,165,paper,scissors,-1,3,2024-08-21_15-13-00,,,,,,,
466,self_transition_up,gpt4o,166,scissors,rock,-1,3,2024-08-21_15-13-00,,,,,,,
467,self_transition_up,gpt4o,167,rock,paper,-1,3,2024-08-21_15-13-00,,,,,,,
468,self_transition_up,gpt4o,168,paper,rock,3,-1,2024-08-21_15-13-00,,,,,,,
469,self_transition_up,gpt4o,169,scissors,rock,-1,3,2024-08-21_15-13-00,,,,,,,
470,self_transition_up,gpt4o,170,rock,paper,-1,3,2024-08-21_15-13-00,,,,,,,
471,self_transition_up,gpt4o,171,paper,scissors,-1,3,2024-08-21_15-13-00,,,,,,,
472,self_transition_up,gpt4o,172,scissors,rock,-1,3,2024-08-21_15-13-00,,,,,,,
473,self_transition_up,gpt4o,173,rock,paper,-1,3,2024-08-21_15-13-00,,,,,,,
474,self_transition_up,gpt4o,174,paper,scissors,-1,3,2024-08-21_15-13-00,,,,,,,
475,self_transition_up,gpt4o,175,scissors,paper,3,-1,2024-08-21_15-13-00,,,,,,,
476,self_transition_up,gpt4o,176,rock,paper,-1,3,2024-08-21_15-13-00,,,,,,,
477,self_transition_up,gpt4o,177,paper,scissors,-1,3,2024-08-21_15-13-00,,,,,,,
478,self_transition_up,gpt4o,178,scissors,rock,-1,3,2024-08-21_15-13-00,,,,,,,
479,self_transition_up,gpt4o,179,paper,paper,0,0,2024-08-21_15-13-00,,,,,,,
480,self_transition_up,gpt4o,180,scissors,rock,-1,3,2024-08-21_15-13-00,,,,,,,
481,self_transition_up,gpt4o,181,rock,paper,-1,3,2024-08-21_15-13-00,,,,,,,
482,self_transition_up,gpt4o,182,paper,scissors,-1,3,2024-08-21_15-13-00,,,,,,,
483,self_transition_up,gpt4o,183,scissors,rock,-1,3,2024-08-21_15-13-00,,,,,,,
484,self_transition_up,gpt4o,184,rock,paper,-1,3,2024-08-21_15-13-00,,,,,,,
485,self_transition_up,gpt4o,185,paper,scissors,-1,3,2024-08-21_15-13-00,,,,,,,
486,self_transition_up,gpt4o,186,scissors,rock,-1,3,2024-08-21_15-13-00,,,,,,,
487,self_transition_up,gpt4o,187,rock,paper,-1,3,2024-08-21_15-13-00,,,,,,,
488,self_transition_up,gpt4o,188,rock,scissors,3,-1,2024-08-21_15-13-00,,,,,,,
489,self_transition_up,gpt4o,189,scissors,scissors,0,0,2024-08-21_15-13-00,,,,,,,
490,self_transition_up,gpt4o,190,rock,paper,-1,3,2024-08-21_15-13-00,,,,,,,
491,self_transition_up,gpt4o,191,paper,rock,3,-1,2024-08-21_15-13-00,,,,,,,
492,self_transition_up,gpt4o,192,scissors,rock,-1,3,2024-08-21_15-13-00,,,,,,,
493,self_transition_up,gpt4o,193,rock,paper,-1,3,2024-08-21_15-13-00,,,,,,,
494,self_transition_up,gpt4o,194,paper,scissors,-1,3,2024-08-21_15-13-00,,,,,,,
495,self_transition_up,gpt4o,195,rock,rock,0,0,2024-08-21_15-13-00,,,,,,,
496,self_transition_up,gpt4o,196,paper,scissors,-1,3,2024-08-21_15-13-00,,,,,,,
497,self_transition_up,gpt4o,197,scissors,rock,-1,3,2024-08-21_15-13-00,,,,,,,
498,self_transition_up,gpt4o,198,rock,paper,-1,3,2024-08-21_15-13-00,,,,,,,
499,self_transition_up,gpt4o,199,paper,rock,3,-1,2024-08-21_15-13-00,,,,,,,
500,self_transition_up,gpt4o,200,scissors,rock,-1,3,2024-08-21_15-13-00,,,,,,,
501,self_transition_up,gpt4o,201,rock,paper,-1,3,2024-08-21_15-13-00,,,,,,,
502,self_transition_up,gpt4o,202,paper,scissors,-1,3,2024-08-21_15-13-00,,,,,,,
503,self_transition_up,gpt4o,203,scissors,rock,-1,3,2024-08-21_15-13-00,,,,,,,
504,self_transition_up,gpt4o,204,paper,paper,0,0,2024-08-21_15-13-00,,,,,,,
505,self_transition_up,gpt4o,205,rock,rock,0,0,2024-08-21_15-13-00,,,,,,,
506,self_transition_up,gpt4o,206,paper,scissors,-1,3,2024-08-21_15-13-00,,,,,,,
507,self_transition_up,gpt4o,207,scissors,paper,3,-1,2024-08-21_15-13-00,,,,,,,
508,self_transition_up,gpt4o,208,rock,paper,-1,3,2024-08-21_15-13-00,,,,,,,
509,self_transition_up,gpt4o,209,rock,scissors,3,-1,2024-08-21_15-13-00,,,,,,,
510,self_transition_up,gpt4o,210,paper,paper,0,0,2024-08-21_15-13-00,,,,,,,
511,self_transition_up,gpt4o,211,scissors,rock,-1,3,2024-08-21_15-13-00,,,,,,,
512,self_transition_up,gpt4o,212,rock,paper,-1,3,2024-08-21_15-13-00,,,,,,,
513,self_transition_up,gpt4o,213,paper,scissors,-1,3,2024-08-21_15-13-00,,,,,,,
514,self_transition_up,gpt4o,214,scissors,rock,-1,3,2024-08-21_15-13-00,,,,,,,
515,self_transition_up,gpt4o,215,rock,paper,-1,3,2024-08-21_15-13-00,,,,,,,
516,self_transition_up,gpt4o,216,paper,scissors,-1,3,2024-08-21_15-13-00,,,,,,,
517,self_transition_up,gpt4o,217,scissors,rock,-1,3,2024-08-21_15-13-00,,,,,,,
518,self_transition_up,gpt4o,218,rock,paper,-1,3,2024-08-21_15-13-00,,,,,,,
519,self_transition_up,gpt4o,219,paper,scissors,-1,3,2024-08-21_15-13-00,,,,,,,
520,self_transition_up,gpt4o,220,rock,paper,-1,3,2024-08-21_15-13-00,,,,,,,
521,self_transition_up,gpt4o,221,paper,rock,3,-1,2024-08-21_15-13-00,,,,,,,
522,self_transition_up,gpt4o,222,scissors,scissors,0,0,2024-08-21_15-13-00,,,,,,,
523,self_transition_up,gpt4o,223,rock,paper,-1,3,2024-08-21_15-13-00,,,,,,,
524,self_transition_up,gpt4o,224,paper,rock,3,-1,2024-08-21_15-13-00,,,,,,,
525,self_transition_up,gpt4o,225,scissors,rock,-1,3,2024-08-21_15-13-00,,,,,,,
526,self_transition_up,gpt4o,226,rock,paper,-1,3,2024-08-21_15-13-00,,,,,,,
527,self_transition_up,gpt4o,227,paper,scissors,-1,3,2024-08-21_15-13-00,,,,,,,
528,self_transition_up,gpt4o,228,scissors,rock,-1,3,2024-08-21_15-13-00,,,,,,,
529,self_transition_up,gpt4o,229,rock,paper,-1,3,2024-08-21_15-13-00,,,,,,,
530,self_transition_up,gpt4o,230,paper,rock,3,-1,2024-08-21_15-13-00,,,,,,,
531,self_transition_up,gpt4o,231,rock,rock,0,0,2024-08-21_15-13-00,,,,,,,
532,self_transition_up,gpt4o,232,paper,scissors,-1,3,2024-08-21_15-13-00,,,,,,,
533,self_transition_up,gpt4o,233,scissors,paper,3,-1,2024-08-21_15-13-00,,,,,,,
